Date,Sampling #,Year,Year Day ,Ring,Plot,Species observed,Initial Growth subplot 1,Initial Growth subplot 2,Initial Growth subplot 3,Leaves subplot 1,Leaves subplot 2,Leaves subplot 3,Flower subplot 1,Flower subplot 2,Flower subplot 3,Open Flowers subplot 1,Open Flowers subplot 2,Open Flowers subplot 3,Fruits subplot 1,Fruits subplot 2,Fruits subplot 3,Ripe Fruits subplot 1,Ripe Fruits subplot 2,Ripe Fruits subplot 3,Notes,
8/7/2023,14,2023,219,1,21,broin,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,21,broin,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,21,broin,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,21,broin,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,21,broin,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,21,broin,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,21,broin,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,21,broin,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,21,poapr,,,,1,1,1,1,1,1,,,,,,,,,,,
5/22/2023,3,2023,142,1,21,poapr,,,,1,1,1,1,1,1,,,,,,,,,,,
5/31/2023,4,2023,151,1,21,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/6/2023,5,2023,157,1,21,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/13/2023,6,2023,164,1,21,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
6/20/2023,7,2023,171,1,21,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
6/27/2023,8,2023,178,1,21,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/3/2023,9,2023,184,1,21,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/10/2023,10,2023,191,1,21,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/18/2023,11,2023,199,1,21,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/24/2023,12,2023,205,1,21,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
8/2/2023,13,2023,214,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,21,poapr,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,21,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,21,schsc,,1,,,1,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,21,schsc,,,,1,1,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,21,schsc,,,,,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,21,schsc,,,,,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,21,schsc,,,,,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,21,schsc,,,,,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,21,schsc,,,,,1,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,26,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,26,agrre,,,,1,1,,,,,,,,,,,,,,Dead (1),
7/10/2023,10,2023,191,1,26,agrre,,,,,1,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,26,agrre,,,,,1,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,26,agrre,,,,,1,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,26,agrre,,,,,1,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,26,agrre,,,,,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,26,agrre,,,,,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,26,agrre,,,,1,1,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,26,luppe,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,26,luppe,,,,1,1,1,1,1,1,,,,,,,,,,,
5/22/2023,3,2023,142,1,26,luppe,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
5/31/2023,4,2023,151,1,26,luppe,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
6/6/2023,5,2023,157,1,26,luppe,,,,1,1,1,,,,,,,1,1,1,,,,,
6/13/2023,6,2023,164,1,26,luppe,,,,1,1,1,,,,,,,,1,1,,,,,
6/20/2023,7,2023,171,1,26,luppe,,,,1,,,,,,,,,,,,1,,,Done (2 &3 ),
6/27/2023,8,2023,178,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/3/2023,9,2023,184,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/10/2023,10,2023,191,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/18/2023,11,2023,199,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/24/2023,12,2023,205,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/2/2023,13,2023,214,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/7/2023,14,2023,219,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/15/2023,15,2023,227,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/21/2023,16,2023,233,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/28/2023,17,2023,240,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
9/5/2023,18,2023,248,1,26,luppe,,,,,,,,,,,,,,,,,,,Done (All),
9/11/2023,19,2023,254,1,26,luppe,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,26,luppe,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,26,luppe,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,26,poapr,,,,1,1,1,1,,1,,,,,,,,,,,
5/22/2023,3,2023,142,1,26,poapr,,,,1,1,1,1,1,1,,,,,,,,,,,
5/31/2023,4,2023,151,1,26,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/6/2023,5,2023,157,1,26,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/13/2023,6,2023,164,1,26,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
6/20/2023,7,2023,171,1,26,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
6/27/2023,8,2023,178,1,26,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/3/2023,9,2023,184,1,26,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/10/2023,10,2023,191,1,26,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/18/2023,11,2023,199,1,26,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/24/2023,12,2023,205,1,26,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
8/2/2023,13,2023,214,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,26,poapr,,,,1,1,1,,1,,,,,,,,,,,,
8/28/2023,17,2023,240,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,26,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,26,schsc,,,,,1,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,26,schsc,,,,,1,,,1,,,,,,,,,,,,
9/5/2023,18,2023,248,1,26,schsc,,,,,1,,,,,,1,,,,,,,,,
9/11/2023,19,2023,254,1,26,schsc,,,,,1,,,,,,,,,1,,,,,,
9/18/2023,20,2023,261,1,26,schsc,,,,,1,,,,,,,,,1,,,,,,
9/26/2023,21,2023,269,1,26,schsc,,,,,1,,,,,,,,,,,,1,,,
5/9/2023,1,2023,129,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,34,agrre,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,34,agrre,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,34,agrre,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,34,agrre,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,34,agrre,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,34,agrre,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,34,agrre,,,,,,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,34,andge,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,34,andge,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,34,andge,,,,1,1,1,,,,,,1,,,,,,,,
7/24/2023,12,2023,205,1,34,andge,,,,1,1,1,,,,,,1,,,,,,,,
8/2/2023,13,2023,214,1,34,andge,,,,1,1,1,,,,,,,,,1,,,,,
8/7/2023,14,2023,219,1,34,andge,,,,1,1,1,,,,,,,,,1,,,,,
8/15/2023,15,2023,227,1,34,andge,,,,1,1,1,1,,,,,,,,,,,1,,
8/21/2023,16,2023,233,1,34,andge,,,,1,1,1,,,,1,,,,,,,,1,,
8/28/2023,17,2023,240,1,34,andge,,,,1,1,1,,,,1,,,,,,,,1,,
9/5/2023,18,2023,248,1,34,andge,,,,1,1,1,,,,,,,1,,,,,1,,
9/11/2023,19,2023,254,1,34,andge,,,,1,1,1,,,,,,,1,,,,,1,,
9/18/2023,20,2023,261,1,34,andge,,,,1,1,1,,,,,,,1,,,,,1,,
9/26/2023,21,2023,269,1,34,andge,,,,1,1,1,,,,,,,,,,1,,1,,
5/9/2023,1,2023,129,1,34,broin,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,34,broin,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,34,broin,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,34,broin,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,34,broin,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,34,broin,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,34,broin,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,34,broin,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,34,broin,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,34,broin,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,34,broin,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,34,broin,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,34,broin,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,34,broin,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,34,broin,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,34,broin,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,34,broin,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,34,broin,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,34,broin,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,34,broin,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,34,broin,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,34,lesca,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,34,lesca,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,34,lesca,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,34,lesca,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,34,lesca,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,34,lesca,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,34,lesca,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,34,lesca,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,34,lesca,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,34,lesca,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,34,lesca,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,34,lesca,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,34,lesca,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,34,lesca,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,34,lesca,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,34,lesca,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,34,lesca,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,34,lesca,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,34,lesca,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,34,lesca,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,34,lesca,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,34,luppe,,1,,1,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,34,luppe,,,,1,,,1,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,34,luppe,,,,1,,,,,,,,,,,,,,,eaten,
5/31/2023,4,2023,151,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,34,luppe,,,,1,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,34,luppe,,,,,,,,,,,,,,,,,,,leaves fully brown now,
9/18/2023,20,2023,261,1,34,luppe,,,,,,,,,,,,,,,,,,,leaves fully brown now,
9/26/2023,21,2023,269,1,34,luppe,,,,,,,,,,,,,,,,,,,leaves fully brown now,
5/9/2023,1,2023,129,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,48,agrre,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,48,agrre,,,,,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,48,broin,,,,,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,48,broin,,,,,,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,48,broin,,,,,,1,,,,,,,,,,,,,3 by TDR tube 1,
5/31/2023,4,2023,151,1,48,broin,,,,,,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,48,broin,,,,,,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,48,broin,,,,,,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,48,broin,,,,,,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,48,broin,,,,,,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,48,broin,,,,,,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,48,broin,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,48,broin,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,48,broin,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,48,broin,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,48,broin,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,48,broin,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,1,48,broin,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,1,48,broin,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,1,48,broin,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,1,48,broin,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,1,48,broin,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,1,48,broin,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,1,48,lesca,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,48,lesca,,1,1,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,1,48,lesca,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,1,48,lesca,,,,1,1,1,,,1,,,,,,,,,,,
8/21/2023,16,2023,233,1,48,lesca,,,,1,1,1,,,,,,,1,1,1,,,,,
8/28/2023,17,2023,240,1,48,lesca,,,,1,1,1,,,,,,,1,1,1,,,,,
9/5/2023,18,2023,248,1,48,lesca,,,,1,1,1,,,,,,,1,1,,,,1,,
9/11/2023,19,2023,254,1,48,lesca,,,,1,1,1,,,,,,,1,1,,,,1,,
9/18/2023,20,2023,261,1,48,lesca,,,,1,1,1,,,,,,,1,1,,,,1,,
9/26/2023,21,2023,269,1,48,lesca,,,,1,1,1,,,,,,,1,1,,,,1,,
5/9/2023,1,2023,129,1,48,luppe,,,,1,,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,1,48,luppe,,,,1,,1,1,,1,,,,,,,,,,,
5/22/2023,3,2023,142,1,48,luppe,,,,1,,1,1,,1,1,,1,,,,,,,,
5/31/2023,4,2023,151,1,48,luppe,,,,1,,1,,,1,,,1,,,1,,,,gone in 1,
6/6/2023,5,2023,157,1,48,luppe,,,,1,,1,,,,,,,,,1,,,,,
6/13/2023,6,2023,164,1,48,luppe,,,,1,,1,,,,,,,,,1,,,,,
6/20/2023,7,2023,171,1,48,luppe,,,,1,,,,,,,,,,,,,,,Done (3),
6/27/2023,8,2023,178,1,48,luppe,,,,1,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,1,48,luppe,,,,1,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,1,48,luppe,,,,1,,,,,,,,,,,,,,,,
